ID,Apartment_renovation,Windows,Quantity_of_rooms,Distance_min,Area_sm,Cost_per_month,Is_included_utility_charges,Lease_term,Elevator_total,With_children,With_pets,WashingRoom_total,Loggia_and_Balcony,Price_per_square_meter
272678223,Косметический,Во двор,3.0,3.0,81.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,2.0,617.28
273468096,Косметический,На улицу и двор,2.0,8.0,52.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,961.54
204642301,Евроремонт,Во двор,3.0,2.0,80.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,2.0,625.0
274757030,Евроремонт,Во двор,3.0,1.0,70.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,714.29
234413673,Косметический,Во двор,3.0,15.0,75.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,733.33
274471924,Евроремонт,На улицу и двор,3.0,15.0,80.0,56000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,700.0
241823083,Евроремонт,Во двор,4.0,14.0,100.0,70000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0,700.0
273845825,Евроремонт,Во двор,3.0,6.0,79.0,80000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,3.0,1012.66
274570169,Косметический,Во двор,3.0,5.0,85.1,80000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,2.0,940.07
274792774,Евроремонт,На улицу и двор,3.0,6.0,90.0,85000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,3.0,3.0,944.44
274799792,Косметический,Во двор,1.0,4.0,42.0,28500.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,2.0,678.57
274845571,Косметический,Во двор,1.0,11.0,40.0,29000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0,725.0
274018659,Косметический,Нет информации,1.0,5.0,43.0,30000.0,0,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,697.67
274990786,Косметический,Во двор,1.0,10.0,41.0,32000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,780.49
273486394,Косметический,Нет информации,1.0,5.0,40.0,33000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,2.0,825.0
274956451,Евроремонт,На улицу и двор,1.0,3.0,20.0,33000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,1.0,1.0,1650.0
275001257,Евроремонт,Нет информации,1.0,4.0,55.0,34000.0,1,Срок аренды - Длительный,3.0,0.0,0.0,1.0,2.0,618.18
226795674,Дизайнерский,Во двор,1.0,2.0,58.0,35000.0,1,Срок аренды - На несколько месяцев,2.0,1.0,0.0,1.0,1.0,603.45
274919233,Косметический,На улицу,1.0,9.0,45.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,777.78
194459523,Косметический,Нет информации,1.0,5.0,39.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,897.44
274898010,Косметический,Во двор,2.0,5.0,54.0,36000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,666.67
270577070,Косметический,Нет информации,2.0,36.0,44.0,36000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,818.18
274758235,Косметический,Во двор,1.0,7.0,40.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,950.0
274897363,Евроремонт,На улицу,1.0,8.0,20.0,38500.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1925.0
275003603,Дизайнерский,Нет информации,1.0,3.0,36.0,40000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1111.11
274159070,Косметический,Во двор,2.0,7.0,60.0,40000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0,666.67
274915888,Косметический,Нет информации,2.0,5.0,54.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,740.74
274698987,Косметический,Во двор,2.0,8.0,57.0,40000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,701.75
251528973,Косметический,На улицу,2.0,13.0,53.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,754.72
274764272,Косметический,Во двор,2.0,6.0,55.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,727.27
204047943,Косметический,Нет информации,2.0,5.0,52.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,769.23
193164940,Косметический,Во двор,2.0,9.0,54.0,41000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,759.26
269695115,Косметический,Во двор,2.0,6.0,55.0,42000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,763.64
274975468,Косметический,Во двор,2.0,15.0,54.0,43000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,1.0,796.3
272834430,Евроремонт,Нет информации,2.0,5.0,53.0,43000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,811.32
241022960,Косметический,Нет информации,2.0,4.0,51.0,45000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0,882.35
273818077,Дизайнерский,Во двор,2.0,19.0,58.5,45000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,1.0,1.0,769.23
274742401,Дизайнерский,На улицу и двор,1.0,6.0,44.5,45000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,2.0,1.0,1011.24
273467580,Косметический,Во двор,2.0,8.0,55.0,49000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,890.91
272359135,Дизайнерский,На улицу,1.0,16.0,46.0,50000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,1.0,1.0,1086.96
274747428,Косметический,На улицу и двор,2.0,6.0,53.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,943.4
241955902,Косметический,Во двор,2.0,3.0,57.0,50000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,1.0,877.19
274538952,Косметический,Во двор,3.0,17.0,80.0,56000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,700.0
274857339,Косметический,На улицу и двор,3.0,2.0,75.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,2.0,800.0
274878053,Косметический,Во двор,2.0,1.0,54.0,60000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1111.11
274538971,Евроремонт,На улицу и двор,3.0,20.0,76.6,66500.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,868.15
274828924,Косметический,Во двор,3.0,2.0,85.0,75000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,3.0,882.35
274089239,Дизайнерский,Во двор,3.0,5.0,80.0,80000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,1000.0
274942723,Косметический,На улицу,1.0,4.0,40.0,34000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,2.0,850.0
274384381,Косметический,Нет информации,1.0,6.0,34.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1117.65
274059767,Косметический,Нет информации,1.0,24.0,38.0,38000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1000.0
274057769,Косметический,На улицу,1.0,10.0,38.0,39000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0,1026.32
274525936,Косметический,Во двор,2.0,3.0,54.0,43000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,796.3
273583252,Евроремонт,Нет информации,1.0,6.0,39.0,45000.0,1,Срок аренды - На несколько месяцев,3.0,0.0,0.0,1.0,1.0,1153.85
274506627,Евроремонт,Во двор,2.0,1.0,60.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,750.0
255704247,Косметический,Во двор,2.0,16.0,60.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,750.0
273618420,Косметический,Нет информации,2.0,26.0,60.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,750.0
216761361,Евроремонт,На улицу и двор,2.0,10.0,54.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,925.93
272048295,Евроремонт,На улицу и двор,2.0,9.0,54.0,53000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,981.48
274933012,Без ремонта,Нет информации,1.0,7.0,39.2,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,765.31
273409281,Евроремонт,Во двор,2.0,15.0,44.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,863.64
274181692,Евроремонт,Нет информации,1.0,3.0,38.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1052.63
273812789,Косметический,На улицу и двор,2.0,17.0,65.0,42000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,646.15
273921212,Евроремонт,Во двор,1.0,15.0,20.0,24000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,1200.0
274880514,Косметический,Нет информации,1.0,18.0,35.0,35000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1000.0
274992412,Евроремонт,Нет информации,1.0,15.0,38.0,35000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,921.05
274776724,Косметический,Во двор,2.0,9.0,55.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,727.27
274523373,Косметический,Нет информации,3.0,5.0,78.0,42000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,538.46
269958927,Без ремонта,На улицу и двор,3.0,9.0,79.0,60000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,2.0,759.49
273640642,Косметический,Нет информации,1.0,7.0,38.8,30000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,773.2
274757779,Косметический,Во двор,1.0,18.0,31.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,967.74
274755653,Косметический,Во двор,1.0,3.0,37.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,810.81
273546128,Косметический,Нет информации,1.0,16.0,36.0,31000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,861.11
271893809,Косметический,Нет информации,1.0,15.0,36.0,31000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,861.11
274790190,Евроремонт,Во двор,1.0,15.0,39.0,32000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,2.0,820.51
273901145,Косметический,Во двор,1.0,19.0,38.0,32000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,842.11
274096810,Косметический,Во двор,1.0,7.0,38.0,35000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,921.05
274985509,Косметический,Во двор,1.0,7.0,41.0,36000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,878.05
274690697,Косметический,Во двор,2.0,12.0,54.0,37000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,685.19
208435694,Косметический,На улицу,2.0,5.0,52.0,37000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,711.54
271452927,Косметический,Нет информации,2.0,10.0,50.0,38000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,760.0
273956801,Евроремонт,Нет информации,1.0,11.0,40.0,39000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,975.0
274711985,Косметический,Во двор,2.0,19.0,60.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,666.67
261003741,Косметический,Нет информации,2.0,9.0,56.0,40000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,714.29
274587974,Евроремонт,Во двор,2.0,11.0,52.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,769.23
274488894,Косметический,Во двор,2.0,9.0,54.1,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,739.37
273850510,Косметический,Во двор,2.0,8.0,59.0,41500.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,703.39
274988788,Евроремонт,Нет информации,2.0,3.0,65.0,45000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,2.0,692.31
224633102,Евроремонт,Нет информации,2.0,2.0,52.4,45000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,858.78
273605463,Без ремонта,Во двор,2.0,15.0,57.0,48000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,842.11
273972150,Косметический,Во двор,2.0,3.0,51.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,980.39
274500624,Косметический,Нет информации,2.0,3.0,51.0,50000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,980.39
274899857,Евроремонт,Во двор,3.0,10.0,74.0,57000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,770.27
259816386,Евроремонт,Во двор,3.0,15.0,80.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,3.0,750.0
269941941,Косметический,Во двор,3.0,12.0,79.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,759.49
273345213,Без ремонта,На улицу и двор,3.0,3.0,73.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,2.0,1.0,821.92
258453144,Евроремонт,Во двор,3.0,11.0,86.0,70000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,2.0,813.95
240110759,Косметический,На улицу и двор,1.0,14.0,38.0,26000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,684.21
274267097,Косметический,Во двор,1.0,20.0,40.0,27000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,675.0
274529332,Косметический,Нет информации,1.0,9.0,45.0,29000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,644.44
274528461,Косметический,Во двор,1.0,5.0,39.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,769.23
274188527,Косметический,На улицу,1.0,10.0,39.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,769.23
273734903,Косметический,Нет информации,1.0,15.0,38.0,32000.0,0,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,842.11
