ID,Parking,Apartment_renovation,Windows,Quantity_of_rooms,Distance_min,Area_sm,Cost_per_month,Is_included_utility_charges,Lease_term,Elevator_total,With_children,With_pets,WashingRoom_total,Loggia_and_Balcony
238506523,,Косметический,,1,15.0,35.0,22000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274660953,наземная,Косметический,Во двор,1,17.0,36.0,25000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274849313,,Евроремонт,Во двор,,14.0,15.0,25000.0,1,Срок аренды - Длительный,,1.0,0.0,,
272973834,,Косметический,,1,4.0,33.0,25000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
274947879,,Косметический,На улицу,1,4.0,33.0,26000.0,1,Срок аренды - Длительный,1.0,,,1.0,
274902686,,Евроремонт,Во двор,,9.0,18.0,26000.0,1,Срок аренды - Длительный,,1.0,1.0,1.0,
274270095,,Косметический,Во двор,1,10.0,34.0,27500.0,1,,1.0,1.0,1.0,1.0,1.0
274897768,,Евроремонт,,,14.0,16.0,28000.0,1,Срок аренды - Длительный,,,,1.0,
274612241,,Косметический,Во двор,1,12.0,36.0,28000.0,1,Срок аренды - Длительный,1.0,,,1.0,
274384864,наземная,Евроремонт,Во двор,1,14.0,16.0,29000.0,1,Срок аренды - Длительный,2.0,0.0,1.0,1.0,
263238375,,Косметический,Во двор,1,10.0,32.0,30000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
228726454,,Косметический,,1,11.0,33.0,30000.0,1,Срок аренды - Длительный,1.0,,,1.0,
274525297,,Косметический,Во двор,1,15.0,33.0,30000.0,1,Срок аренды - Длительный,1.0,,,1.0,
274794210,,Косметический,Во двор,1,15.0,33.0,30000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274267137,наземная,Косметический,Во двор,1,21.0,33.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,
242628074,наземная,Косметический,Во двор,1,14.0,34.5,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,
274565213,,Косметический,На улицу и двор,1,19.0,40.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274866019,,Косметический,,1,15.0,39.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,,1.0
272664816,,Косметический,Во двор,1,15.0,36.0,31000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274665131,,Евроремонт,Во двор,1,11.0,36.0,32000.0,1,Срок аренды - Длительный,1.0,,,1.0,
274155465,,Дизайнерский,Во двор,,9.0,16.0,32000.0,1,Срок аренды - Длительный,2.0,,,1.0,
264330679,,Косметический,Во двор,1,7.0,35.0,33000.0,1,Срок аренды - Длительный,2.0,,,1.0,
274529016,,Косметический,,1,13.0,33.0,33000.0,1,Срок аренды - Длительный,1.0,,,1.0,
274581202,,Косметический,Во двор,1,15.0,35.0,33000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
274936275,,Косметический,,2,15.0,46.0,35000.0,0,,2.0,,,,1.0
274822306,наземная,Евроремонт,Во двор,1,10.0,38.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274264493,,Евроремонт,На улицу,1,8.0,38.0,35000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274511784,наземная,Евроремонт,Во двор,1,14.0,33.0,35000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
273592201,,Косметический,Во двор,2,17.0,45.0,37000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
216642813,,Евроремонт,Во двор,2,11.0,44.0,38000.0,1,Срок аренды - Длительный,,,,1.0,
274599089,открытая,Косметический,Во двор,1,17.0,33.0,38500.0,0,Срок аренды - Длительный,,1.0,1.0,1.0,
271434729,,Евроремонт,,2,10.0,54.0,40000.0,0,,2.0,1.0,1.0,,
267521625,наземная,Косметический,На улицу и двор,3,24.0,58.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274891727,наземная,Косметический,,2,13.0,48.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
273142453,наземная,Косметический,Во двор,2,29.0,45.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
272774497,открытая,Косметический,Во двор,2,12.0,44.5,41000.0,0,Срок аренды - Длительный,,1.0,0.0,1.0,
274672222,,Косметический,Во двор,2,6.0,70.0,42000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274918117,,Косметический,,2,8.0,51.4,42000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274856227,наземная,Евроремонт,Во двор,2,10.0,44.2,43000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
273810417,,Евроремонт,,2,20.0,56.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274925205,,Евроремонт,Во двор,2,9.0,45.0,45000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
265386289,,Косметический,Во двор,3,12.0,55.0,46000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
255784895,наземная,Косметический,Во двор,3,10.0,60.0,46000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
272653225,открытая,Косметический,Во двор,2,17.0,46.0,47000.0,0,Срок аренды - Длительный,,1.0,0.0,1.0,1.0
154419689,наземная,Косметический,На улицу и двор,2,25.0,63.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0
275002491,открытая,Косметический,На улицу,2,16.0,45.0,54500.0,0,Срок аренды - Длительный,,1.0,0.0,1.0,1.0
273815994,,Евроремонт,,2,28.0,51.1,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
273631099,,Косметический,,3,24.0,65.0,55000.0,1,,1.0,1.0,0.0,1.0,1.0
275003938,,Косметический,Во двор,3,18.0,65.0,60000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
273896361,,Дизайнерский,Во двор,3,10.0,95.0,150000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0
255767702,,Косметический,,2,3.0,46.0,45000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,,
274600164,,Евроремонт,Во двор,,10.0,20.0,28000.0,1,Срок аренды - Длительный,1.0,,,1.0,
274581312,наземная,Косметический,Во двор,1,4.0,35.0,31000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
274184046,,Косметический,,2,22.0,44.0,32000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
274946866,наземная,Косметический,Во двор,1,15.0,38.0,28000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0
275000545,,Евроремонт,Во двор,1,7.0,33.0,30000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274901896,наземная,Косметический,Во двор,1,14.0,17.0,30000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
273489862,,Косметический,Во двор,1,16.0,33.0,30000.0,1,Срок аренды - Длительный,1.0,,,,
274808229,наземная,Косметический,,1,5.0,35.0,31000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,
274063510,,Косметический,Во двор,2,22.0,47.0,32000.0,1,Срок аренды - На несколько месяцев,1.0,1.0,0.0,1.0,1.0
273386576,,Косметический,На улицу,2,6.0,33.0,33000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274353565,наземная,Евроремонт,Во двор,1,16.0,36.0,35000.0,1,Срок аренды - На несколько месяцев,2.0,1.0,0.0,1.0,1.0
274565440,,Косметический,Во двор,1,8.0,39.3,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274852218,,Косметический,Во двор,2,15.0,52.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274760586,,Косметический,Во двор,1,5.0,40.0,37000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,
190144708,,Евроремонт,На улицу,1,30.0,37.6,37000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
204067900,,Косметический,Во двор,1,10.0,33.0,37000.0,1,Срок аренды - Длительный,1.0,,,1.0,
269767067,наземная,Косметический,На улицу,2,12.0,40.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
259817919,наземная,Косметический,На улицу и двор,2,20.0,40.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274422584,наземная,Косметический,На улицу,2,12.0,40.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
251167074,наземная,Косметический,На улицу и двор,2,31.0,40.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
260814548,наземная,Косметический,Во двор,2,12.0,43.0,39000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274355942,,Евроремонт,Во двор,1,19.0,35.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274897135,,Евроремонт,,2,24.0,45.0,45000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
273727894,,Евроремонт,,1,14.0,37.0,45000.0,1,Срок аренды - На несколько месяцев,3.0,,,,1.0
271385464,,Евроремонт,Во двор,2,5.0,52.0,48000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
267936418,наземная,Косметический,На улицу и двор,3,15.0,60.0,50000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
238743190,подземная,Дизайнерский,На улицу и двор,1,12.0,40.0,50000.0,1,Срок аренды - Длительный,2.0,,,1.0,2.0
271949072,,Косметический,,3,26.0,70.0,50000.0,1,Срок аренды - Длительный,3.0,,,,2.0
263621505,,Косметический,,3,10.0,61.0,51000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,,1.0
274289544,наземная,Дизайнерский,На улицу и двор,2,15.0,56.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
260536568,подземная,Дизайнерский,Во двор,1,16.0,35.0,60000.0,1,Срок аренды - Длительный,2.0,,,,1.0
272375477,,Дизайнерский,Во двор,3,4.0,51.0,60000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274843055,,Евроремонт,Во двор,,12.0,36.7,35000.0,1,Срок аренды - Длительный,1.0,,,,
274210704,,Косметический,,1,8.0,27.0,36000.0,1,Срок аренды - Длительный,1.0,,,,
274964373,,Косметический,,1,11.0,20.0,35000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
262306840,наземная,Косметический,Во двор,1,21.0,32.0,35000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274875874,,Косметический,На улицу и двор,1,7.0,35.0,40000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274799826,,Косметический,Во двор,2,11.0,55.0,47000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
274797468,,Косметический,На улицу и двор,3,13.0,49.9,48000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
274760488,,Косметический,,2,17.0,45.0,50000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,,
274554899,,Евроремонт,На улицу,3,15.0,59.0,52000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274954804,,Евроремонт,На улицу,2,7.0,49.0,60000.0,1,,2.0,1.0,0.0,1.0,1.0
274747625,наземная,Косметический,На улицу и двор,3,5.0,89.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,2.0
274661464,наземная,Евроремонт,Во двор,3,10.0,60.0,65000.0,1,Срок аренды - Длительный,,1.0,1.0,2.0,
274237638,наземная,Дизайнерский,Во двор,1,10.0,45.0,42000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0
274908314,,Евроремонт,На улицу,2,11.0,57.1,49000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,2.0,1.0
274959917,,Косметический,Во двор,1,0.0,39.5,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
272520469,,,На улицу,1,4.0,38.0,31000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274938902,,Косметический,,2,7.0,75.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
272151600,,Косметический,На улицу,1,3.0,40.0,31000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274767963,наземная,Евроремонт,Во двор,1,8.0,19.9,36800.0,1,,3.0,1.0,1.0,1.0,
273578930,наземная,Евроремонт,Во двор,1,11.0,40.0,37000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
273796676,,Косметический,,2,28.0,60.0,39000.0,1,Срок аренды - Длительный,,1.0,0.0,1.0,
274881486,наземная,Косметический,Во двор,1,10.0,56.0,40000.0,1,Срок аренды - Длительный,,1.0,0.0,1.0,
274767926,,Евроремонт,Во двор,1,12.0,40.8,40000.0,1,,2.0,1.0,1.0,1.0,1.0
274908323,наземная,Евроремонт,Во двор,2,10.0,55.3,41900.0,1,,3.0,1.0,1.0,2.0,1.0
273643812,подземная,Евроремонт,На улицу и двор,2,,66.0,42000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,2.0,
274584235,,Евроремонт,,2,10.0,46.5,50000.0,1,Срок аренды - Длительный,,,,1.0,1.0
274767933,наземная,Евроремонт,На улицу и двор,2,10.0,55.0,52900.0,1,,4.0,1.0,1.0,1.0,1.0
274384005,,Евроремонт,На улицу и двор,3,,80.0,65000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,,1.0
274767956,,Евроремонт,На улицу и двор,3,10.0,92.7,65000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,2.0,
274960953,,Косметический,На улицу и двор,3,9.0,80.0,65000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
274828692,,Евроремонт,На улицу и двор,3,7.0,96.4,80000.0,1,,2.0,1.0,0.0,2.0,3.0
274046623,,,,2,17.0,62.0,37000.0,1,Срок аренды - Длительный,,1.0,1.0,1.0,1.0
273712811,наземная,Косметический,Во двор,2,6.0,61.5,40000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
